"customer_id","explanation"
"SYNID0109553368","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0109553409","Risk decreased by: num_cheque, total_amount, max_amount."
"SYNID0109553541","Risk decreased by: income, num_cheque, num_eft."
"SYNID0109553725","Risk decreased by: num_cheque, total_amount, num_transactions."
"SYNID0109553895","Risk decreased by: total_amount, num_cheque, std_amount."
"SYNID0109554218","Risk decreased by: max_amount, income, num_cheque."
"SYNID0109554632","Risk decreased by: num_cheque, max_amount, income."
"SYNID0109554711","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109554945","Risk decreased by: num_transactions, num_eft, max_amount."
"SYNID0109555537","Risk decreased by: num_eft, num_transactions, num_abm."
"SYNID0109555719","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0109555925","Risk decreased by: income, total_amount, num_wire."
"SYNID0109555995","Risk decreased by: income, total_amount, num_wire."
"SYNID0109556039","Risk decreased by: num_eft, num_wire, total_amount."
"SYNID0109556510","Risk decreased by: num_eft, avg_amount, num_wire."
"SYNID0109556620","Risk decreased by: num_eft, num_cheque, max_amount."
"SYNID0109556740","Risk decreased by: num_cheque, num_westernunion, num_emt."
"SYNID0109556794","Risk decreased by: num_cheque, num_eft, num_transactions."
"SYNID0109556965","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0109556975","Risk decreased by: num_eft, avg_amount, num_wire."
"SYNID0109557453","Risk decreased by: max_amount, std_amount, num_transactions."
"SYNID0109557513","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0109557624","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0109557873","Risk decreased by: income, num_cheque, max_amount."
"SYNID0109557901","Risk decreased by: max_amount, std_amount, num_transactions."
"SYNID0109557933","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0109558024","Risk decreased by: num_cheque, total_amount, num_wire."
"SYNID0109558045","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109558316","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109558718","Risk decreased by: num_transactions, num_emt, num_card."
"SYNID0109558978","Risk decreased by: num_eft, num_cheque, max_amount."
"SYNID0109559305","Risk decreased by: income, total_amount, std_amount."
"SYNID0109559413","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109559694","Risk decreased by: num_eft, num_transactions, num_card."
"SYNID0109559829","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109559899","Risk decreased by: num_abm, num_transactions, num_eft."
"SYNID0109560328","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109560393","Risk decreased by: num_transactions, total_amount, num_eft."
"SYNID0109560574","Risk decreased by: total_amount, num_transactions, num_card."
"SYNID0109560632","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109560915","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0109560983","Risk decreased by: num_eft, income, num_wire."
"SYNID0109561116","Risk decreased by: total_amount, num_card, num_debit."
"SYNID0109561326","Risk decreased by: num_cheque, num_transactions, income."
"SYNID0109561597","Risk decreased by: total_amount, num_wire, num_eft."
"SYNID0109562198","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0109562297","Risk decreased by: max_amount, num_cheque, num_eft."
"SYNID0109562324","Risk decreased by: total_amount, num_cheque, avg_amount."
"SYNID0109562777","Risk decreased by: num_transactions, num_eft, num_cheque."
"SYNID0109563020","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109563353","Risk decreased by: max_amount, num_cheque, num_transactions."
"SYNID0109563976","Risk decreased by: income, num_transactions, num_eft."
"SYNID0109564097","Risk decreased by: income, num_transactions, max_amount."
"SYNID0109564491","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109564566","Risk decreased by: total_amount, num_emt, num_cheque."
"SYNID0109564729","Risk decreased by: num_eft, avg_amount, num_wire."
"SYNID0109565320","Risk decreased by: max_amount, std_amount, num_transactions."
"SYNID0109565467","Risk decreased by: num_emt, num_wire, avg_amount."
"SYNID0109565496","Risk decreased by: max_amount, std_amount, num_cheque."
"SYNID0109565731","Risk decreased by: num_cheque, num_emt, num_wire."
"SYNID0109565741","Risk decreased by: num_eft, num_transactions, num_card."
"SYNID0109566101","Risk decreased by: income, num_abm, num_transactions."
"SYNID0109566114","Risk decreased by: income, num_eft, num_cheque."
"SYNID0109566180","Risk decreased by: num_eft, num_wire, avg_amount."
"SYNID0109566288","Risk decreased by: total_amount, avg_amount, std_amount."
"SYNID0109566372","Risk decreased by: num_cheque, num_abm, income."
"SYNID0109566798","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109566988","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109567471","Risk decreased by: num_eft, num_wire, std_amount."
"SYNID0109567533","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109567649","Risk decreased by: max_amount, num_eft, num_transactions."
"SYNID0109567767","Risk decreased by: num_eft, num_cheque, num_transactions."
"SYNID0109567856","Risk decreased by: income, total_amount, num_emt."
"SYNID0109568321","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0109568434","Risk decreased by: total_amount, income, num_wire."
"SYNID0109568748","Risk decreased by: total_amount, num_wire, num_abm."
"SYNID0109569324","Risk decreased by: num_eft, num_cheque, income."
"SYNID0109569417","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109569584","Risk decreased by: total_amount, max_amount, std_amount."
"SYNID0109569720","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0109569771","Risk decreased by: total_amount, num_eft, num_abm."
"SYNID0109569874","Risk decreased by: income, num_emt, max_amount."
"SYNID0109570570","Risk decreased by: total_amount, num_wire, num_abm."
"SYNID0109570736","Risk decreased by: income, num_eft, num_abm."
"SYNID0109571094","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109571371","Risk decreased by: max_amount, num_emt, std_amount."
"SYNID0109571631","Risk decreased by: income, total_amount, num_transactions."
"SYNID0109571688","Risk decreased by: num_transactions, num_emt, num_card."
"SYNID0109572005","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109572159","Risk decreased by: num_abm, income, num_eft."
"SYNID0109572418","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109572468","Risk decreased by: num_cheque, max_amount, num_eft."
"SYNID0109572957","Risk decreased by: income, num_abm, num_transactions."
"SYNID0109573295","Risk decreased by: num_emt, num_transactions, num_wire."
"SYNID0109573478","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0109573971","Risk decreased by: income, num_cheque, num_eft."
"SYNID0109573992","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0109574791","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109575290","Risk decreased by: num_eft, num_abm, num_transactions."
"SYNID0109575397","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109575527","Risk decreased by: max_amount, num_eft, num_transactions."
"SYNID0109575571","Risk decreased by: total_amount, income, num_wire."
"SYNID0109575654","Risk decreased by: num_eft, num_transactions, num_wire."
"SYNID0109575988","Risk decreased by: num_abm, num_transactions, num_emt."
"SYNID0109576392","Risk decreased by: num_eft, max_amount, num_cheque."
"SYNID0109576401","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109577237","Risk decreased by: num_cheque, num_transactions, num_abm."
"SYNID0109577265","Risk decreased by: num_cheque, num_transactions, num_abm."
"SYNID0109577708","Risk decreased by: num_eft, num_abm, max_amount."
"SYNID0109577826","Risk decreased by: num_cheque, num_eft, num_transactions."
"SYNID0109577828","Risk decreased by: num_emt, num_wire, num_eft."
"SYNID0109577914","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109578055","Risk decreased by: income, total_amount, num_transactions."
"SYNID0109578308","Risk decreased by: num_abm, total_amount, num_wire."
"SYNID0109578780","Risk decreased by: num_cheque, num_transactions, num_emt."
"SYNID0109578852","Risk decreased by: num_emt, num_wire, num_abm."
"SYNID0109578926","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0109579261","Risk decreased by: num_westernunion, num_eft, total_amount."
"SYNID0109579414","Risk decreased by: num_cheque, total_amount, num_eft."
"SYNID0109579519","Risk decreased by: income, total_amount, num_eft."
"SYNID0109579598","Risk decreased by: num_cheque, num_transactions, income."
"SYNID0109579884","Risk decreased by: num_eft, max_amount, num_abm."
"SYNID0109580124","Risk decreased by: total_amount, num_cheque, num_wire."
"SYNID0109580238","Risk decreased by: income, num_eft, total_amount."
"SYNID0109580269","Risk decreased by: num_eft, num_abm, num_transactions."
"SYNID0109580433","Risk decreased by: num_transactions, num_abm, num_emt."
"SYNID0109580565","Risk decreased by: num_eft, total_amount, num_emt."
"SYNID0109580630","Risk decreased by: num_abm, num_eft, max_amount."
"SYNID0109580797","Risk decreased by: income, num_abm, num_transactions."
"SYNID0109580879","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109581005","Risk decreased by: total_amount, num_cheque, num_wire."
"SYNID0109581506","Risk decreased by: num_eft, max_amount, avg_amount."
"SYNID0109581615","Risk decreased by: income, total_amount, num_wire."
"SYNID0109581623","Risk decreased by: income, num_abm, num_transactions."
"SYNID0109581665","Risk decreased by: num_cheque, max_amount, total_amount."
"SYNID0109581676","Risk decreased by: total_amount, num_cheque, num_wire."
"SYNID0109581724","Risk decreased by: num_cheque, max_amount, num_emt."
"SYNID0109581849","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109581889","Risk decreased by: total_amount, num_cheque, num_wire."
"SYNID0109582118","Risk decreased by: income, num_eft, max_amount."
"SYNID0109582482","Risk decreased by: num_transactions, num_abm, num_card."
"SYNID0109582661","Risk decreased by: total_amount, num_eft, avg_amount."
"SYNID0109582673","Risk decreased by: num_eft, max_amount, num_wire."
"SYNID0109582832","Risk decreased by: max_amount, num_abm, num_emt."
"SYNID0109583122","Risk decreased by: num_cheque, num_transactions, num_eft."
"SYNID0109583227","Risk decreased by: income, total_amount, num_transactions."
"SYNID0109583272","Risk decreased by: num_abm, income, num_emt."
"SYNID0109583296","Risk decreased by: num_eft, num_abm, num_wire."
"SYNID0109583500","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109583506","Risk decreased by: num_cheque, num_transactions, num_emt."
"SYNID0109583685","Risk decreased by: num_eft, num_cheque, num_transactions."
"SYNID0109583690","Risk decreased by: income, num_eft, num_cheque."
"SYNID0109583717","Risk decreased by: num_eft, num_wire, avg_amount."
"SYNID0109583913","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0109583964","Risk decreased by: num_eft, num_transactions, num_wire."
"SYNID0109584023","Risk decreased by: num_eft, num_cheque, max_amount."
"SYNID0109584212","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0109584577","Risk decreased by: num_cheque, max_amount, num_eft."
"SYNID0109584618","Risk decreased by: num_eft, total_amount, num_transactions."
"SYNID0109585004","Risk decreased by: num_transactions, num_emt, max_amount."
"SYNID0109585237","Risk decreased by: num_cheque, num_transactions, num_card."
"SYNID0109585493","Risk decreased by: total_amount, num_wire, num_abm."
"SYNID0109585688","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0109585813","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109586137","Risk decreased by: max_amount, num_eft, num_abm."
"SYNID0109586327","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109586379","Risk decreased by: num_abm, num_cheque, income."
"SYNID0109586390","Risk decreased by: total_amount, income, num_wire."
"SYNID0109586426","Risk increased by: total_amount, income, num_cheque."
"SYNID0109586632","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0109587781","Risk decreased by: num_westernunion, num_eft, num_transactions."
"SYNID0109587882","Risk increased by: total_amount, income, num_eft."
"SYNID0109588030","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109588085","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0109588368","Risk decreased by: num_cheque, max_amount, income."
"SYNID0109588652","Risk decreased by: total_amount, num_abm, num_eft."
"SYNID0109589427","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0109589449","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109589684","Risk decreased by: num_eft, income, max_amount."
"SYNID0109589918","Risk decreased by: income, total_amount, std_amount."
"SYNID0109589952","Risk decreased by: num_cheque, num_eft, num_transactions."
"SYNID0109589996","Risk decreased by: income, num_transactions, num_wire."
"SYNID0109590248","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109591216","Risk decreased by: num_eft, num_abm, max_amount."
"SYNID0109591546","Risk decreased by: num_eft, total_amount, num_wire."
"SYNID0109592018","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0109593048","Risk decreased by: total_amount, num_cheque, num_transactions."
"SYNID0109593416","Risk decreased by: max_amount, num_eft, std_amount."
"SYNID0109593523","Risk decreased by: num_eft, num_transactions, num_card."
"SYNID0109593771","Risk decreased by: total_amount, num_wire, num_abm."
"SYNID0109594028","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0109594259","Risk decreased by: num_cheque, num_transactions, num_emt."
"SYNID0109594509","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109594850","Risk decreased by: num_eft, num_cheque, num_transactions."
"SYNID0109595526","Risk decreased by: num_transactions, max_amount, num_card."
"SYNID0109595947","Risk decreased by: num_eft, num_cheque, num_transactions."
"SYNID0109596217","Risk decreased by: income, num_cheque, total_amount."
"SYNID0109596351","Risk decreased by: total_amount, num_abm, num_wire."
